Gender,Year,Age,Country,imputed_flag,mx,logmx
Female,1987,89,CHE,FALSE,0.164889,-1.802482759
Female,1987,90,CHE,FALSE,0.181051,-1.708976519
Female,1987,91,CHE,FALSE,0.205669,-1.581487199
Female,1987,92,CHE,FALSE,0.246221,-1.401525772
Female,1987,93,CHE,FALSE,0.265993,-1.324285286
Female,1987,94,CHE,FALSE,0.265175,-1.327365294
Female,1987,95,CHE,FALSE,0.314004,-1.158349554
Female,1987,96,CHE,FALSE,0.300892,-1.201003883
Female,1987,97,CHE,FALSE,0.327699,-1.115659775
Female,1987,98,CHE,FALSE,0.341545,-1.074275837
Female,1987,99,CHE,FALSE,0.428752,-0.846876616
Female,1988,0,CHE,FALSE,0.005784,-5.152659794
Female,1988,1,CHE,FALSE,0.000653,-7.333933429
Female,1988,2,CHE,FALSE,0.000247,-8.306122221
Female,1988,3,CHE,FALSE,0.000302,-8.105083541
Female,1988,4,CHE,FALSE,0.000167,-8.697516746
Female,1988,5,CHE,FALSE,0.00019,-8.568486486
Female,1988,6,CHE,FALSE,0.00019,-8.568486486
Female,1988,7,CHE,FALSE,0.000191,-8.56323713
Female,1988,8,CHE,FALSE,0.000083,-9.39666995
Female,1988,9,CHE,FALSE,0.000113,-9.088122739
Female,1988,10,CHE,FALSE,0.000225,-8.399410156
Female,1988,11,CHE,FALSE,0.000222,-8.412833176
Female,1988,12,CHE,FALSE,0.000055,-9.808177373
Female,1988,13,CHE,FALSE,0.000186,-8.589763884
Female,1988,14,CHE,FALSE,0.000259,-8.258682496
Female,1988,15,CHE,FALSE,0.000299,-8.115066985
Female,1988,16,CHE,FALSE,0.000423,-7.768138379
Female,1988,17,CHE,FALSE,0.000248,-8.302081812
Female,1988,18,CHE,FALSE,0.000394,-7.839159649
Female,1988,19,CHE,FALSE,0.000438,-7.733291648
Female,1988,20,CHE,FALSE,0.000568,-7.473389139
Female,1988,21,CHE,FALSE,0.000494,-7.612975041
Female,1988,22,CHE,FALSE,0.000403,-7.816573996
Female,1988,23,CHE,FALSE,0.00067,-7.308232846
Female,1988,24,CHE,FALSE,0.000686,-7.28463293
Female,1988,25,CHE,FALSE,0.000599,-7.42024896
Female,1988,26,CHE,FALSE,0.000535,-7.533243811
Female,1988,27,CHE,FALSE,0.000367,-7.91014871
Female,1988,28,CHE,FALSE,0.000466,-7.671324924
Female,1988,29,CHE,FALSE,0.000601,-7.416915623
Female,1988,30,CHE,FALSE,0.000471,-7.660652464
Female,1988,31,CHE,FALSE,0.000698,-7.267291455
Female,1988,32,CHE,FALSE,0.000683,-7.289015698
Female,1988,33,CHE,FALSE,0.000648,-7.341619862
Female,1988,34,CHE,FALSE,0.000657,-7.327826539
Female,1988,35,CHE,FALSE,0.000572,-7.466371567
Female,1988,36,CHE,FALSE,0.000765,-7.175634724
Female,1988,37,CHE,FALSE,0.000736,-7.214280439
Female,1988,38,CHE,FALSE,0.001008,-6.899787109
Female,1988,39,CHE,FALSE,0.000832,-7.091678117
Female,1988,40,CHE,FALSE,0.001024,-6.884038752
Female,1988,41,CHE,FALSE,0.001027,-6.881113348
Female,1988,42,CHE,FALSE,0.001138,-6.778482943
Female,1988,43,CHE,FALSE,0.001104,-6.808815331
Female,1988,44,CHE,FALSE,0.001416,-6.559919284
Female,1988,45,CHE,FALSE,0.001774,-6.334518395
Female,1988,46,CHE,FALSE,0.001769,-6.337340864
Female,1988,47,CHE,FALSE,0.001999,-6.215108223
Female,1988,48,CHE,FALSE,0.001965,-6.232263034
Female,1988,49,CHE,FALSE,0.002655,-5.931310624
Female,1988,50,CHE,FALSE,0.002458,-6.008407268
Female,1988,51,CHE,FALSE,0.002851,-5.860085469
Female,1988,52,CHE,FALSE,0.00256,-5.96774802
Female,1988,53,CHE,FALSE,0.003105,-5.774741564
Female,1988,54,CHE,FALSE,0.003221,-5.738063409
Female,1988,55,CHE,FALSE,0.003873,-5.553725878
Female,1988,56,CHE,FALSE,0.003813,-5.569338998
Female,1988,57,CHE,FALSE,0.004159,-5.482480618
Female,1988,58,CHE,FALSE,0.00452,-5.399243285
Female,1988,59,CHE,FALSE,0.00528,-5.243829181
Female,1988,60,CHE,FALSE,0.006119,-5.096356595
Female,1988,61,CHE,FALSE,0.005771,-5.154909903
Female,1988,62,CHE,FALSE,0.007224,-4.930346463
Female,1988,63,CHE,FALSE,0.006658,-5.01193614
Female,1988,64,CHE,FALSE,0.007752,-4.859804404
Female,1988,65,CHE,FALSE,0.009583,-4.647764584
Female,1988,66,CHE,FALSE,0.009847,-4.620588439
Female,1988,67,CHE,FALSE,0.010802,-4.528023977
Female,1988,68,CHE,FALSE,0.012779,-4.35995208
Female,1988,69,CHE,FALSE,0.014648,-4.223451472
Female,1988,70,CHE,FALSE,0.016416,-4.10949881
Female,1988,71,CHE,FALSE,0.017209,-4.062322776
Female,1988,72,CHE,FALSE,0.017984,-4.018272805
Female,1988,73,CHE,FALSE,0.021796,-3.826028812
Female,1988,74,CHE,FALSE,0.022454,-3.796286507
Female,1988,75,CHE,FALSE,0.025858,-3.655135248
Female,1988,76,CHE,FALSE,0.029725,-3.515766836
Female,1988,77,CHE,FALSE,0.035619,-3.334876076
Female,1988,78,CHE,FALSE,0.039161,-3.240073925
Female,1988,79,CHE,FALSE,0.044954,-3.102115534
Female,1988,80,CHE,FALSE,0.050803,-2.979799871
Female,1988,81,CHE,FALSE,0.058494,-2.838831094
Female,1988,82,CHE,FALSE,0.07201,-2.630950281
Female,1988,83,CHE,FALSE,0.079206,-2.535703225
Female,1988,84,CHE,FALSE,0.087454,-2.436642338
Female,1988,85,CHE,FALSE,0.092322,-2.382472813
Female,1988,86,CHE,FALSE,0.113542,-2.175582466
Female,1988,87,CHE,FALSE,0.126936,-2.064072257
Female,1988,88,CHE,FALSE,0.145112,-1.930249421
Female,1988,89,CHE,FALSE,0.153997,-1.870822157
Female,1988,90,CHE,FALSE,0.189461,-1.66357208
Female,1988,91,CHE,FALSE,0.214572,-1.539109933
Female,1988,92,CHE,FALSE,0.230348,-1.46816407
Female,1988,93,CHE,FALSE,0.25361,-1.371957625
Female,1988,94,CHE,FALSE,0.265327,-1.326792251
Female,1988,95,CHE,FALSE,0.319946,-1.139603047
Female,1988,96,CHE,FALSE,0.350947,-1.047120064
Female,1988,97,CHE,FALSE,0.34332,-1.069092322
Female,1988,98,CHE,FALSE,0.366789,-1.002968528
Female,1988,99,CHE,FALSE,0.383423,-0.958616461
Female,1989,0,CHE,FALSE,0.006702,-5.00534929
Female,1989,1,CHE,FALSE,0.000476,-7.650092704
Female,1989,2,CHE,FALSE,0.000219,-8.426438828
Female,1989,3,CHE,FALSE,0.000273,-8.206038763
Female,1989,4,CHE,FALSE,0.000136,-8.902855672
Female,1989,5,CHE,FALSE,0.000137,-8.895529632
Female,1989,6,CHE,FALSE,0.000189,-8.573763543
Female,1989,7,CHE,FALSE,0.000081,-9.421061403
Female,1989,8,CHE,FALSE,0.000054,-9.826526511
Female,1989,9,CHE,FALSE,0.000246,-8.310179022
Female,1989,10,CHE,FALSE,0.000084,-9.384693759
Female,1989,11,CHE,FALSE,0.000056,-9.790158867
Female,1989,12,CHE,FALSE,0.000055,-9.808177373
Female,1989,13,CHE,FALSE,0.00011,-9.115030192
Female,1989,14,CHE,FALSE,0.000211,-8.463652424
Female,1989,15,CHE,FALSE,0.000282,-8.173603487
Female,1989,16,CHE,FALSE,0.000395,-7.836624793
Female,1989,17,CHE,FALSE,0.000488,-7.625195152
Female,1989,18,CHE,FALSE,0.000533,-7.536989134
Female,1989,19,CHE,FALSE,0.000368,-7.90742762
Female,1989,20,CHE,FALSE,0.0006,-7.418580903
Female,1989,21,CHE,FALSE,0.000381,-7.872711183
Female,1989,22,CHE,FALSE,0.000643,-7.349365834
Female,1989,23,CHE,FALSE,0.000567,-7.475151254
Female,1989,24,CHE,FALSE,0.000532,-7.538867069
Female,1989,25,CHE,FALSE,0.000512,-7.577185933
Female,1989,26,CHE,FALSE,0.000571,-7.468121348
Female,1989,27,CHE,FALSE,0.000545,-7.514724763
Female,1989,28,CHE,FALSE,0.00059,-7.435388021
Female,1989,29,CHE,FALSE,0.000459,-7.686460348
Female,1989,30,CHE,FALSE,0.000709,-7.251655031
Female,1989,31,CHE,FALSE,0.00037,-7.902007552
Female,1989,32,CHE,FALSE,0.000632,-7.366621164
Female,1989,33,CHE,FALSE,0.000498,-7.604910481
Female,1989,34,CHE,FALSE,0.000764,-7.176942769
Female,1989,35,CHE,FALSE,0.000714,-7.244627596
Female,1989,36,CHE,FALSE,0.000893,-7.020923977
Female,1989,37,CHE,FALSE,0.000823,-7.102554357
Female,1989,38,CHE,FALSE,0.000896,-7.017570145
Female,1989,39,CHE,FALSE,0.000904,-7.008681198
Female,1989,40,CHE,FALSE,0.000909,-7.003165464
Female,1989,41,CHE,FALSE,0.001021,-6.88697274
Female,1989,42,CHE,FALSE,0.001224,-6.705631095
Female,1989,43,CHE,FALSE,0.001136,-6.780241959
Female,1989,44,CHE,FALSE,0.001349,-6.608391702
Female,1989,45,CHE,FALSE,0.001683,-6.387177364
Female,1989,46,CHE,FALSE,0.001627,-6.421017451
Female,1989,47,CHE,FALSE,0.001971,-6.229214251
Female,1989,48,CHE,FALSE,0.002242,-6.100386954
Female,1989,49,CHE,FALSE,0.002119,-6.156811
Female,1989,50,CHE,FALSE,0.002636,-5.938492662
Female,1989,51,CHE,FALSE,0.002262,-6.091505901
Female,1989,52,CHE,FALSE,0.002682,-5.921192494
Female,1989,53,CHE,FALSE,0.002906,-5.840977714
Female,1989,54,CHE,FALSE,0.00279,-5.881713683
Female,1989,55,CHE,FALSE,0.003797,-5.573543998
Female,1989,56,CHE,FALSE,0.003901,-5.546522348
Female,1989,57,CHE,FALSE,0.004685,-5.363389363
Female,1989,58,CHE,FALSE,0.004925,-5.313431004
Female,1989,59,CHE,FALSE,0.005048,-5.288763154
Female,1989,60,CHE,FALSE,0.005277,-5.244397525
Female,1989,61,CHE,FALSE,0.005632,-5.17929066
Female,1989,62,CHE,FALSE,0.00653,-5.031348336
Female,1989,63,CHE,FALSE,0.007302,-4.919606996
Female,1989,64,CHE,FALSE,0.007162,-4.938966007
Female,1989,65,CHE,FALSE,0.008572,-4.759254201
Female,1989,66,CHE,FALSE,0.009655,-4.640279363
Female,1989,67,CHE,FALSE,0.010328,-4.572896625
Female,1989,68,CHE,FALSE,0.012242,-4.402882617
Female,1989,69,CHE,FALSE,0.01348,-4.306548173
Female,1989,70,CHE,FALSE,0.014072,-4.263568272
Female,1989,71,CHE,FALSE,0.015375,-4.175012465
Female,1989,72,CHE,FALSE,0.018273,-4.002330718
Female,1989,73,CHE,FALSE,0.021113,-3.857866314
Female,1989,74,CHE,FALSE,0.022932,-3.775221964
Female,1989,75,CHE,FALSE,0.026103,-3.645705029
Female,1989,76,CHE,FALSE,0.027822,-3.581928204
Female,1989,77,CHE,FALSE,0.033138,-3.407074619
Female,1989,78,CHE,FALSE,0.037056,-3.295324997
Female,1989,79,CHE,FALSE,0.043618,-3.13228537
Female,1989,80,CHE,FALSE,0.051431,-2.967514175
Female,1989,81,CHE,FALSE,0.060996,-2.796946991
Female,1989,82,CHE,FALSE,0.068036,-2.687718302
Female,1989,83,CHE,FALSE,0.074486,-2.597144091
Female,1989,84,CHE,FALSE,0.088552,-2.424165329
Female,1989,85,CHE,FALSE,0.096287,-2.340421964
Female,1989,86,CHE,FALSE,0.110457,-2.203128974
Female,1989,87,CHE,FALSE,0.123747,-2.08951612
Female,1989,88,CHE,FALSE,0.144413,-1.935078029
Female,1989,89,CHE,FALSE,0.163141,-1.813140421
Female,1989,90,CHE,FALSE,0.182179,-1.702765559
Female,1989,91,CHE,FALSE,0.202636,-1.596344013
Female,1989,92,CHE,FALSE,0.201607,-1.601435021
Female,1989,93,CHE,FALSE,0.260463,-1.345294462
Female,1989,94,CHE,FALSE,0.279895,-1.273340746
Female,1989,95,CHE,FALSE,0.277528,-1.28183345
Female,1989,96,CHE,FALSE,0.340056,-1.078644969
Female,1989,97,CHE,FALSE,0.37685,-0.975908049
Female,1989,98,CHE,FALSE,0.445447,-0.808677007
Female,1989,99,CHE,FALSE,0.414993,-0.879493626
Female,1990,0,CHE,FALSE,0.00643,-5.046780741
Female,1990,1,CHE,FALSE,0.000488,-7.625195152
Female,1990,2,CHE,FALSE,0.000238,-8.343239884
Female,1990,3,CHE,FALSE,0.000217,-8.435613204
Female,1990,4,CHE,FALSE,0.00027,-8.217088599
Female,1990,5,CHE,FALSE,0.000134,-8.917670758
Female,1990,6,CHE,FALSE,0.000081,-9.421061403
Female,1990,7,CHE,FALSE,0.000107,-9.142681724
Female,1990,8,CHE,FALSE,0.000187,-8.584401941
Female,1990,9,CHE,FALSE,0.000295,-8.128535202
Female,1990,10,CHE,FALSE,0.000108,-9.133379331
Female,1990,11,CHE,FALSE,0.000249,-8.298057661
Female,1990,12,CHE,FALSE,0.000083,-9.39666995
Female,1990,13,CHE,FALSE,0.000191,-8.56323713
Female,1990,14,CHE,FALSE,0.000163,-8.721760357
Female,1990,15,CHE,FALSE,0.000182,-8.611503871
Female,1990,16,CHE,FALSE,0.000304,-8.098482857
Female,1990,17,CHE,FALSE,0.000316,-8.059768344
Female,1990,18,CHE,FALSE,0.000389,-7.851931214
Female,1990,19,CHE,FALSE,0.000505,-7.590952129
Female,1990,20,CHE,FALSE,0.000214,-8.449534543
Female,1990,21,CHE,FALSE,0.000388,-7.854505218
Female,1990,22,CHE,FALSE,0.000513,-7.575234713
Female,1990,23,CHE,FALSE,0.000344,-7.974868901
Female,1990,24,CHE,FALSE,0.000686,-7.28463293
Female,1990,25,CHE,FALSE,0.000557,-7.492945318
Female,1990,26,CHE,FALSE,0.000448,-7.710717326
Female,1990,27,CHE,FALSE,0.000649,-7.340077841
Female,1990,28,CHE,FALSE,0.000461,-7.682112515
Female,1990,29,CHE,FALSE,0.000523,-7.555929094
Female,1990,30,CHE,FALSE,0.000622,-7.382570465
Female,1990,31,CHE,FALSE,0.000663,-7.318735568
Female,1990,32,CHE,FALSE,0.000615,-7.39388829
Female,1990,33,CHE,FALSE,0.00043,-7.751725349
Female,1990,34,CHE,FALSE,0.00075,-7.195437351
Female,1990,35,CHE,FALSE,0.000678,-7.29636327
Female,1990,36,CHE,FALSE,0.00085,-7.070274208
Female,1990,37,CHE,FALSE,0.000847,-7.073809863
Female,1990,38,CHE,FALSE,0.000737,-7.212922666
Female,1990,39,CHE,FALSE,0.000913,-6.998774677
Female,1990,40,CHE,FALSE,0.000921,-6.990050522
Female,1990,41,CHE,FALSE,0.001025,-6.883062666
Female,1990,42,CHE,FALSE,0.001197,-6.727936852
Female,1990,43,CHE,FALSE,0.001282,-6.65933392
Female,1990,44,CHE,FALSE,0.001514,-6.493000124
Female,1990,45,CHE,FALSE,0.001697,-6.378893293
Female,1990,46,CHE,FALSE,0.001499,-6.50295706
Female,1990,47,CHE,FALSE,0.001927,-6.25179089
Female,1990,48,CHE,FALSE,0.00244,-6.01575724
Female,1990,49,CHE,FALSE,0.002607,-5.949555144
Female,1990,50,CHE,FALSE,0.002465,-6.005563471
Female,1990,51,CHE,FALSE,0.00282,-5.871018394
Female,1990,52,CHE,FALSE,0.002705,-5.912653367
Female,1990,53,CHE,FALSE,0.003006,-5.807144988
Female,1990,54,CHE,FALSE,0.003365,-5.694327316
Female,1990,55,CHE,FALSE,0.003094,-5.778290527
Female,1990,56,CHE,FALSE,0.00348,-5.660722985
Female,1990,57,CHE,FALSE,0.004475,-5.409248927
Female,1990,58,CHE,FALSE,0.004403,-5.425469152
Female,1990,59,CHE,FALSE,0.004832,-5.332494818
Female,1990,60,CHE,FALSE,0.005321,-5.236094023
Female,1990,61,CHE,FALSE,0.00614,-5.092930537
Female,1990,62,CHE,FALSE,0.006942,-4.970165362
Female,1990,63,CHE,FALSE,0.006713,-5.003709334
Female,1990,64,CHE,FALSE,0.009038,-4.706317368
Female,1990,65,CHE,FALSE,0.008419,-4.777264223
Female,1990,66,CHE,FALSE,0.009287,-4.679139706
Female,1990,67,CHE,FALSE,0.011089,-4.501801653
Female,1990,68,CHE,FALSE,0.011985,-4.424099411
Female,1990,69,CHE,FALSE,0.012747,-4.362459329
Female,1990,70,CHE,FALSE,0.015472,-4.16872334
Female,1990,71,CHE,FALSE,0.016557,-4.100946306
Female,1990,72,CHE,FALSE,0.020005,-3.911773037
Female,1990,73,CHE,FALSE,0.020569,-3.883970191
Female,1990,74,CHE,FALSE,0.024335,-3.715839636
Female,1990,75,CHE,FALSE,0.028495,-3.558026646
Female,1990,76,CHE,FALSE,0.031247,-3.465831907
Female,1990,77,CHE,FALSE,0.034521,-3.366187444
Female,1990,78,CHE,FALSE,0.037801,-3.275419722
Female,1990,79,CHE,FALSE,0.044989,-3.101337264
Female,1990,80,CHE,FALSE,0.054406,-2.911280837
Female,1990,81,CHE,FALSE,0.059718,-2.818121796
Female,1990,82,CHE,FALSE,0.064855,-2.73560127
Female,1990,83,CHE,FALSE,0.073588,-2.60927331
Female,1990,84,CHE,FALSE,0.093224,-2.37275008
Female,1990,85,CHE,FALSE,0.103252,-2.270582677
Female,1990,86,CHE,FALSE,0.117274,-2.143242202
Female,1990,87,CHE,FALSE,0.133129,-2.016436696
Female,1990,88,CHE,FALSE,0.153554,-1.873702982
Female,1990,89,CHE,FALSE,0.16884,-1.778803758
Female,1990,90,CHE,FALSE,0.190039,-1.660525965
Female,1990,91,CHE,FALSE,0.205223,-1.583658086
Female,1990,92,CHE,FALSE,0.231238,-1.464307796
Female,1990,93,CHE,FALSE,0.259991,-1.347108264
Female,1990,94,CHE,FALSE,0.295091,-1.220471496
Female,1990,95,CHE,FALSE,0.309965,-1.171295891
Female,1990,96,CHE,FALSE,0.34151,-1.074378318
Female,1990,97,CHE,FALSE,0.330737,-1.106431781
Female,1990,98,CHE,FALSE,0.392821,-0.934401242
Female,1990,99,CHE,FALSE,0.47583,-0.742694631
Female,1991,0,CHE,FALSE,0.005405,-5.220430828
Female,1991,1,CHE,FALSE,0.00065,-7.338538195
Female,1991,2,CHE,FALSE,0.000612,-7.398778275
Female,1991,3,CHE,FALSE,0.00013,-8.947976108
Female,1991,4,CHE,FALSE,0.000266,-8.232014249
Female,1991,5,CHE,FALSE,0.00021,-8.468403027
Female,1991,6,CHE,FALSE,0.000211,-8.463652424
Female,1991,7,CHE,FALSE,0.000107,-9.142681724
Female,1991,8,CHE,FALSE,0.000159,-8.746606356
Female,1991,9,CHE,FALSE,0.000132,-8.932708635
Female,1991,10,CHE,FALSE,0.000133,-8.92516143
Female,1991,11,CHE,FALSE,0.000134,-8.917670758
Female,1991,12,CHE,FALSE,0.000082,-9.408791311
Female,1991,13,CHE,FALSE,0.000165,-8.709565084
Female,1991,14,CHE,FALSE,0.000136,-8.902855672
Female,1991,15,CHE,FALSE,0.000216,-8.44023215
Female,1991,16,CHE,FALSE,0.000335,-8.001380026
Female,1991,17,CHE,FALSE,0.000201,-8.51220565
Female,1991,18,CHE,FALSE,0.000504,-7.59293429
Female,1991,19,CHE,FALSE,0.000564,-7.480456306
Female,1991,20,CHE,FALSE,0.000626,-7.376160187
Female,1991,21,CHE,FALSE,0.000336,-7.998399398
Female,1991,22,CHE,FALSE,0.000478,-7.645899825
Female,1991,23,CHE,FALSE,0.000403,-7.816573996
Female,1991,24,CHE,FALSE,0.00065,-7.338538195
Female,1991,25,CHE,FALSE,0.000323,-8.037858235
Female,1991,26,CHE,FALSE,0.000521,-7.559760516
Female,1991,27,CHE,FALSE,0.000571,-7.468121348
Female,1991,28,CHE,FALSE,0.000453,-7.699618432
Female,1991,29,CHE,FALSE,0.000749,-7.196771574
Female,1991,30,CHE,FALSE,0.000578,-7.455936689
Female,1991,31,CHE,FALSE,0.000876,-7.040144467
Female,1991,32,CHE,FALSE,0.00061,-7.402051601
Female,1991,33,CHE,FALSE,0.000811,-7.117242504
Female,1991,34,CHE,FALSE,0.000634,-7.363461604
Female,1991,35,CHE,FALSE,0.00064,-7.354042382
Female,1991,36,CHE,FALSE,0.00079,-7.143477613
Female,1991,37,CHE,FALSE,0.000601,-7.416915623
Female,1991,38,CHE,FALSE,0.00078,-7.156216638
Female,1991,39,CHE,FALSE,0.000792,-7.140949166
Female,1991,40,CHE,FALSE,0.001153,-6.765388038
Female,1991,41,CHE,FALSE,0.000858,-7.060906458
Female,1991,42,CHE,FALSE,0.001338,-6.616579317
Female,1991,43,CHE,FALSE,0.001491,-6.508308243
Female,1991,44,CHE,FALSE,0.001458,-6.530689645
Female,1991,45,CHE,FALSE,0.001314,-6.634679359
Female,1991,46,CHE,FALSE,0.001515,-6.49233984
Female,1991,47,CHE,FALSE,0.001525,-6.485760869
Female,1991,48,CHE,FALSE,0.001973,-6.228200052
Female,1991,49,CHE,FALSE,0.002336,-6.059315214
Female,1991,50,CHE,FALSE,0.002255,-6.094605306
Female,1991,51,CHE,FALSE,0.002772,-5.888186198
Female,1991,52,CHE,FALSE,0.002789,-5.88207217
Female,1991,53,CHE,FALSE,0.003087,-5.780555533
Female,1991,54,CHE,FALSE,0.003533,-5.645607911
Female,1991,55,CHE,FALSE,0.003809,-5.570388591
Female,1991,56,CHE,FALSE,0.004239,-5.463427887
Female,1991,57,CHE,FALSE,0.003803,-5.57196505
Female,1991,58,CHE,FALSE,0.004446,-5.415750463
Female,1991,59,CHE,FALSE,0.004687,-5.36296256
Female,1991,60,CHE,FALSE,0.005172,-5.264495818
Female,1991,61,CHE,FALSE,0.00567,-5.172566161
Female,1991,62,CHE,FALSE,0.006171,-5.08789438
Female,1991,63,CHE,FALSE,0.007062,-4.953026981
Female,1991,64,CHE,FALSE,0.00776,-4.858772945
Female,1991,65,CHE,FALSE,0.009117,-4.697614476
Female,1991,66,CHE,FALSE,0.009163,-4.692581643
Female,1991,67,CHE,FALSE,0.010426,-4.563452593
Female,1991,68,CHE,FALSE,0.012436,-4.387159787
Female,1991,69,CHE,FALSE,0.012649,-4.370177118
Female,1991,70,CHE,FALSE,0.014694,-4.220316032
Female,1991,71,CHE,FALSE,0.016087,-4.129743787
Female,1991,72,CHE,FALSE,0.018827,-3.972463269
Female,1991,73,CHE,FALSE,0.019707,-3.926781376
Female,1991,74,CHE,FALSE,0.021945,-3.819215956
Female,1991,75,CHE,FALSE,0.024817,-3.696226377
Female,1991,76,CHE,FALSE,0.02964,-3.518630479
Female,1991,77,CHE,FALSE,0.032961,-3.412430235
Female,1991,78,CHE,FALSE,0.037527,-3.282694605
Female,1991,79,CHE,FALSE,0.042493,-3.158415922
Female,1991,80,CHE,FALSE,0.047928,-3.038055394
Female,1991,81,CHE,FALSE,0.056584,-2.872029019
Female,1991,82,CHE,FALSE,0.064734,-2.737468713
Female,1991,83,CHE,FALSE,0.075318,-2.586036129
Female,1991,84,CHE,FALSE,0.084434,-2.471785115
Female,1991,85,CHE,FALSE,0.099984,-2.302745106
Female,1991,86,CHE,FALSE,0.108078,-2.22490209
Female,1991,87,CHE,FALSE,0.125175,-2.078042521
Female,1991,88,CHE,FALSE,0.14177,-1.953549253
Female,1991,89,CHE,FALSE,0.160687,-1.828296906
Female,1991,90,CHE,FALSE,0.18413,-1.692113249
Female,1991,91,CHE,FALSE,0.201268,-1.603117926
Female,1991,92,CHE,FALSE,0.212781,-1.547491811
Female,1991,93,CHE,FALSE,0.24254,-1.416588634
Female,1991,94,CHE,FALSE,0.283635,-1.260067079
Female,1991,95,CHE,FALSE,0.303846,-1.191234285
Female,1991,96,CHE,FALSE,0.297053,-1.213844705
Female,1991,97,CHE,FALSE,0.373435,-0.985011319
Female,1991,98,CHE,FALSE,0.37858,-0.971327868
Female,1991,99,CHE,FALSE,0.410508,-0.890359862
Female,1992,0,CHE,FALSE,0.005382,-5.224695227
Female,1992,1,CHE,FALSE,0.000684,-7.28755264
Female,1992,2,CHE,FALSE,0.000297,-8.121778419
Female,1992,3,CHE,FALSE,0.000075,-9.498022444
Female,1992,4,CHE,FALSE,0.000077,-9.471705136
Female,1992,5,CHE,FALSE,0.000104,-9.171119659
Female,1992,6,CHE,FALSE,0.000078,-9.458801731
Female,1992,7,CHE,FALSE,0.000156,-8.765654551
Female,1992,8,CHE,FALSE,0.000186,-8.589763884
Female,1992,9,CHE,FALSE,0.00021,-8.468403027
Female,1992,10,CHE,FALSE,0.000236,-8.351678753
Female,1992,11,CHE,FALSE,0.000132,-8.932708635
Female,1992,12,CHE,FALSE,0.000106,-9.152071464
Female,1992,13,CHE,FALSE,0.000109,-9.124162676
Female,1992,14,CHE,FALSE,0.000246,-8.310179022
Female,1992,15,CHE,FALSE,0.000269,-8.220799178
Female,1992,16,CHE,FALSE,0.000319,-8.050319455
Female,1992,17,CHE,FALSE,0.000255,-8.274247013
Female,1992,18,CHE,FALSE,0.000371,-7.899308495
Female,1992,19,CHE,FALSE,0.000471,-7.660652464
Female,1992,20,CHE,FALSE,0.000376,-7.885921415
Female,1992,21,CHE,FALSE,0.000382,-7.870089949
Female,1992,22,CHE,FALSE,0.000659,-7.324787023
Female,1992,23,CHE,FALSE,0.000427,-7.758726545
Female,1992,24,CHE,FALSE,0.000467,-7.6691813
Female,1992,25,CHE,FALSE,0.000487,-7.627246435
Female,1992,26,CHE,FALSE,0.000557,-7.492945318
Female,1992,27,CHE,FALSE,0.000505,-7.590952129
Female,1992,28,CHE,FALSE,0.00057,-7.469874197
Female,1992,29,CHE,FALSE,0.000524,-7.554018874
Female,1992,30,CHE,FALSE,0.000519,-7.563606675
Female,1992,31,CHE,FALSE,0.00058,-7.452482454
Female,1992,32,CHE,FALSE,0.000876,-7.040144467
Female,1992,33,CHE,FALSE,0.0006,-7.418580903
Female,1992,34,CHE,FALSE,0.000557,-7.492945318
Female,1992,35,CHE,FALSE,0.0007,-7.264430223
Female,1992,36,CHE,FALSE,0.000942,-6.967505283
Female,1992,37,CHE,FALSE,0.000627,-7.374564017
Female,1992,38,CHE,FALSE,0.000816,-7.111096203
Female,1992,39,CHE,FALSE,0.000874,-7.042430182
Female,1992,40,CHE,FALSE,0.000973,-6.935126476
Female,1992,41,CHE,FALSE,0.001008,-6.899787109
Female,1992,42,CHE,FALSE,0.001016,-6.89188193
Female,1992,43,CHE,FALSE,0.00126,-6.676643558
Female,1992,44,CHE,FALSE,0.001178,-6.743937194
Female,1992,45,CHE,FALSE,0.001537,-6.477922814
Female,1992,46,CHE,FALSE,0.001556,-6.465636853
Female,1992,47,CHE,FALSE,0.001953,-6.238388627
Female,1992,48,CHE,FALSE,0.00188,-6.276483502
Female,1992,49,CHE,FALSE,0.002556,-5.969311742
Female,1992,50,CHE,FALSE,0.002525,-5.981514216
Female,1992,51,CHE,FALSE,0.002584,-5.958416693
Female,1992,52,CHE,FALSE,0.00336,-5.695814305
Female,1992,53,CHE,FALSE,0.002688,-5.918957856
Female,1992,54,CHE,FALSE,0.00325,-5.729100283
Female,1992,55,CHE,FALSE,0.003118,-5.770563508
Female,1992,56,CHE,FALSE,0.003742,-5.588135051
Female,1992,57,CHE,FALSE,0.004092,-5.498721431
Female,1992,58,CHE,FALSE,0.004583,-5.385401473
Female,1992,59,CHE,FALSE,0.004595,-5.382786523
Female,1992,60,CHE,FALSE,0.004836,-5.331667346
Female,1992,61,CHE,FALSE,0.006328,-5.062771049
Female,1992,62,CHE,FALSE,0.006435,-5.046003438
Female,1992,63,CHE,FALSE,0.007006,-4.960988354
Female,1992,64,CHE,FALSE,0.007087,-4.949493159
Female,1992,65,CHE,FALSE,0.009271,-4.68086403
Female,1992,66,CHE,FALSE,0.008735,-4.740417335
Female,1992,67,CHE,FALSE,0.010399,-4.566045631
Female,1992,68,CHE,FALSE,0.011711,-4.447226708
Female,1992,69,CHE,FALSE,0.012454,-4.385713423
